股號,名稱,現價,隔日勝率,5日勝率,收益%,目前狀態,階段,交易次數,MA5,MA20趨勢,專業建議
6412,群電,78.6,42.6%,55.7%,-7.18%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4720,德淵,22.1,39.6%,42.9%,-19.88%,🍀 持股中,第 2 隻,7,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6616,特昇-KY,10.0,38.5%,45.8%,-3.79%,🍀 持股中,第 1 隻,12,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3019,亞光,129.0,41.7%,55.8%,149.1%,🍀 持股中,第 0 隻,6,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3217,優群,163.0,46.7%,48.1%,-531.94%,🚫 建議賣出,第 0 隻,10,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3545,敦泰,51.9,45.8%,50.5%,273.92%,🍀 持股中,第 2 隻,8,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3492,長盛,23.6,36.1%,39.8%,-81.04%,🚫 建議賣出,第 1 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6134,萬旭,31.35,35.4%,39.8%,-2.25%,🚫 建議賣出,第 1 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4534,慶騰,26.3,41.7%,41.7%,111.85%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6655,科定,136.5,34.9%,44.2%,30.7%,🚫 建議賣出,第 0 隻,8,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6283,淳安,23.6,44.2%,42.1%,207.14%,🍀 持股中,第 0 隻,3,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2458,義隆,138.0,39.1%,51.1%,-54.67%,🍀 持股中,第 0 隻,5,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1597,直得,117.5,47.5%,41.7%,178.87%,🍀 持股中,第 1 隻,9,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4113,聯上,16.0,44.2%,48.7%,115.88%,🚫 建議賣出,第 1 隻,1,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4131,浩泰,35.5,27.4%,30.4%,-140.6%,🚫 建議賣出,第 1 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2432,倚天酷��-創,28.35,27.6%,34.5%,-14.45%,🍀 持股中,第 0 隻,5,▲,▼,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6462,神盾,122.5,36.4%,44.5%,58.7%,🍀 持股中,第 0 隻,1,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3687,歐買尬,69.1,43.8%,38.3%,68.49%,🍀 持股中,第 1 隻,10,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6899,創為精密,54.8,26.1%,34.8%,-14.48%,🚩 建議買入,第 2 隻,9,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
3147,大綜,163.0,41.0%,51.3%,95.68%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4523,永彰,30.1,28.1%,37.5%,-10.47%,🚫 建議賣出,第 0 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00665L,富邦�琤肭磪囓�2,10.14,47.1%,44.2%,-28.45%,🚫 建議賣出,第 0 隻,8,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2328,廣宇,45.6,37.5%,44.5%,82.7%,🍀 持股中,第 1 隻,6,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
9926,新海,50.0,27.9%,33.7%,-160.71%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6691,洋基工程,659.0,44.3%,52.9%,877.12%,🚫 建議賣出,第 0 隻,10,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1439,雋揚,27.55,42.3%,40.1%,161.21%,🚫 建議賣出,第 1 隻,7,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4915,致伸,75.1,50.0%,53.8%,80.93%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
0052,富邦科技,50.05,58.5%,50.0%,249.29%,🚫 建議賣出,第 0 隻,5,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00670L,富邦NASDAQ正2,167.65,43.9%,52.4%,-66.35%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6901,鑽石投資,14.5,36.4%,36.4%,-15.42%,🚫 建議賣出,第 0 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2241,艾姆勒,28.45,53.3%,43.5%,-6.05%,🚫 建議賣出,第 0 隻,2,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1447,力鵬,5.28,42.2%,47.1%,-18.56%,🚫 建議賣出,第 1 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1213,大飲,9.33,27.2%,36.0%,-4.03%,🚫 建議賣出,第 0 隻,5,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4702,中美實,10.0,34.9%,36.3%,-44.18%,🚫 建議賣出,第 1 隻,14,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5234,達興材料,443.0,41.4%,52.3%,745.29%,🚫 建議賣出,第 0 隻,7,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00653L,富邦印度正2,47.74,54.3%,58.7%,128.25%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3515,華擎,223.5,43.9%,50.0%,-24.75%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2740,天蔥,38.5,24.5%,34.9%,-26.13%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6967,汎瑋材料,70.0,41.9%,48.4%,34.17%,🍀 持股中,第 1 隻,7,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
1805,寶徠,11.0,30.4%,36.0%,30.07%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2634,漢翔,50.4,40.2%,44.1%,-20.47%,🚫 建議賣出,第 0 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2237,華德動能,30.6,34.7%,37.3%,-28.15%,🚫 建議賣出,第 1 隻,9,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5487,通泰,29.1,30.9%,37.4%,-167.11%,🍀 持股中,第 0 隻,3,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
00936,台新永續高息中小,18.38,46.2%,46.2%,24.32%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4549,桓達,99.5,40.3%,47.1%,119.38%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6834,天二科技,37.3,32.5%,45.0%,-37.92%,🍀 持股中,第 1 隻,7,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
2363,矽統,54.4,50.8%,53.2%,359.12%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6692,進能服,32.05,33.3%,33.3%,nan%,🚫 建議賣出,第 1 隻,6,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
8096,擎亞,91.5,42.9%,50.0%,50.98%,🚫 建議賣出,第 2 隻,12,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6117,迎廣,81.6,36.0%,44.9%,402.26%,🍀 持股中,第 1 隻,4,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6510,精測,3740.0,43.2%,51.6%,1776.18%,🚫 建議賣出,第 0 隻,1,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3645,達邁,104.5,46.9%,51.3%,124.1%,🍀 持股中,第 0 隻,3,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2414,精技,45.3,42.3%,56.2%,245.89%,🚫 建議賣出,第 3 隻,10,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7749,意騰-KY,411.5,33.3%,16.7%,-32.52%,🚫 建議賣出,第 0 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2355,敬鵬,52.1,46.5%,44.1%,-60.97%,🚩 建議買入,第 2 隻,9,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
1465,偉全,12.7,32.1%,37.7%,-97.38%,🚫 建議賣出,第 0 隻,2,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1598,岱宇,20.65,35.9%,47.8%,-26.62%,🚫 建議賣出,第 0 隻,6,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00893,國泰智能電動車,37.74,55.3%,55.3%,6.53%,🍀 持股中,第 0 隻,7,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6907,雅特力-KY,129.0,0%,0%,0.0%,🍀 持股中,第 1 隻,1,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
2480,敦陽科,140.5,46.2%,53.1%,180.73%,🚫 建議賣出,第 1 隻,9,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5450,南良,13.9,28.1%,30.5%,-21.09%,🚫 建議賣出,第 1 隻,9,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2233,宇隆,231.5,44.7%,50.0%,114.07%,🍀 持股中,第 1 隻,7,▲,▼,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4304,勝昱,28.4,38.4%,32.8%,123.3%,🚫 建議賣出,第 0 隻,5,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2527,宏璟,36.7,48.2%,57.3%,171.29%,🍀 持股中,第 0 隻,5,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
4108,懷特,12.65,44.3%,36.1%,3.61%,🚫 建議賣出,第 1 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
9950,萬國通,12.1,25.8%,35.8%,-44.92%,🍀 持股中,第 1 隻,10,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2330,台積電,2030.0,44.0%,50.9%,562.84%,🚫 建議賣出,第 0 隻,7,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2385,群光,125.5,48.3%,49.0%,85.54%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
1529,樂事綠能,24.15,43.8%,40.3%,-180.81%,🚫 建議賣出,第 1 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00746B,富邦A級公司債,35.98,44.3%,57.1%,3.89%,🚫 建議賣出,第 1 隻,11,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1413,宏洲,9.85,41.6%,39.4%,-1.1%,🍀 持股中,第 2 隻,9,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3004,豐達科,113.0,51.1%,51.9%,109.63%,🚫 建議賣出,第 0 隻,4,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3296,勝德,21.3,40.0%,39.0%,10.15%,🚫 建議賣出,第 1 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3230,錦明,43.35,34.9%,37.3%,-38.29%,🍀 持股中,第 0 隻,7,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6170,統振,51.2,38.0%,43.8%,164.7%,🍀 持股中,第 2 隻,7,▲,▼,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6727,亞泰金屬,399.0,52.5%,45.8%,410.52%,🚫 建議賣出,第 5 隻,7,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3363,上詮,899.0,45.0%,54.2%,1652.44%,🍀 持股中,第 1 隻,7,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6121,新普,348.5,50.0%,44.2%,-190.22%,🚫 建議賣出,第 0 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6442,光聖,2155.0,46.4%,55.8%,3847.52%,🚩 建議買入,第 2 隻,11,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
8162,微矽電子-創,43.15,35.0%,40.0%,2.68%,🚩 建議買入,第 2 隻,8,▲,▲,🔥 訊號發動：第 2 隻泥鰍出現。長線 MA20 趨勢向上且突破 MA5，具備波段攻擊力。
8081,致新,241.0,40.4%,49.3%,162.61%,🚫 建議賣出,第 0 隻,1,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
7747,昕奇雲端,133.0,21.7%,21.7%,-50.49%,🚫 建議賣出,第 0 隻,8,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1727,中華化,56.3,48.0%,44.9%,102.18%,🚫 建議賣出,第 0 隻,12,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00886,永豐美國科技,37.4,57.1%,59.5%,11.5%,🚫 建議賣出,第 0 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
4943,康控-KY,10.95,39.3%,48.6%,1084.18%,🚫 建議賣出,第 1 隻,6,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1587,吉茂,34.4,37.8%,41.2%,77.06%,⚪ 觀望中,第 5 隻,0,▼,▼,🦴 魚尾階段：已進入第 3 隻泥鰍。依 CIS 心法，此階段風險較大，建議觀望。
2017,官田鋼,9.33,32.2%,46.3%,168.55%,🚫 建議賣出,第 1 隻,13,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2645,長榮航太,160.5,45.7%,60.9%,111.65%,🚫 建議賣出,第 0 隻,4,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6534,正瀚-創,99.6,38.1%,47.6%,31.09%,🍀 持股中,第 1 隻,6,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6229,研通,25.2,32.3%,44.9%,58.24%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
009816,凱基台灣TOP50,11.95,100.0%,0.0%,-0.58%,🍀 持股中,第 0 隻,3,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
2912,統一超,237.5,36.8%,47.8%,-60.24%,🍀 持股中,第 1 隻,5,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6197,佳必琪,185.5,44.6%,48.8%,-63.08%,🚫 建議賣出,第 4 隻,9,▲,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6679,鈺太,276.0,52.2%,51.1%,-107.14%,🚫 建議賣出,第 6 隻,4,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6944,兆聯實業,917.0,30.8%,38.5%,nan%,🍀 持股中,第 2 隻,7,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
9110,越南控-DR,3.1,28.7%,36.0%,11.97%,🍀 持股中,第 1 隻,13,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
4950,金耘國際,16.8,34.2%,35.0%,101.58%,🍀 持股中,第 1 隻,3,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
9914,美利達,60.9,47.4%,49.1%,-64.14%,🚫 建議賣出,第 1 隻,2,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6523,達爾膚,104.5,36.9%,46.6%,-3.22%,🚫 建議賣出,第 1 隻,8,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2605,新興,35.65,42.2%,40.5%,23.38%,🚫 建議賣出,第 4 隻,9,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
2712,遠雄來,17.4,24.0%,38.4%,-60.43%,⚪ 觀望中,第 0 隻,0,▲,▲,⚪ 待機：目前尚未出現符合「帶量突破 MA5」的進場訊號。
3652,精聯,28.0,38.7%,47.1%,20.57%,🍀 持股中,第 0 隻,5,▲,▲,🚀 趨勢中：第 0 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
3162,精確,64.5,41.6%,46.9%,-58.12%,🚫 建議賣出,第 1 隻,7,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6874,倍力,88.7,100.0%,50.0%,nan%,🍀 持股中,第 0 隻,5,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
4935,茂林-KY,38.35,43.3%,50.0%,1.04%,🍀 持股中,第 1 隻,1,▲,▲,🚀 趨勢中：第 1 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
7703,銳澤,230.5,33.3%,52.4%,19.91%,🍀 持股中,第 1 隻,2,▼,▲,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
3491,昇達科,1670.0,54.0%,48.4%,2484.27%,🚫 建議賣出,第 1 隻,5,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
00857B,永豐20年美公債,23.27,55.0%,53.3%,7.06%,🚫 建議賣出,第 2 隻,10,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1436,華友聯,52.8,34.6%,33.1%,150.5%,🚫 建議賣出,第 0 隻,3,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5864,致和證,24.4,34.9%,43.8%,367.33%,🍀 持股中,第 1 隻,9,▼,▼,⚠️ 警報：今日收盤已破 MA5。明日若不收復即構成「二日確認法」，需執行清倉。
1215,卜蜂,142.5,43.4%,40.6%,-76.69%,🚫 建議賣出,第 0 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
5016,松和,30.6,25.6%,37.2%,-83.47%,🍀 持股中,第 2 隻,8,▲,▲,🚀 趨勢中：第 2 隻泥鰍成長中。收盤守穩 MA5 續抱，不預設壓力點。
6785,昱展新藥,168.0,50.0%,43.2%,405.68%,🚫 建議賣出,第 1 隻,6,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
1708,東鹼,39.35,51.3%,45.4%,50.17%,🚫 建議賣出,第 6 隻,4,▼,▼,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
6603,富強鑫,25.45,36.4%,48.1%,129.6%,🚫 建議賣出,第 0 隻,2,▲,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
3483,力致,88.0,39.5%,50.0%,85.33%,🚫 建議賣出,第 0 隻,5,▼,▲,🛡️ 確認法離場：收盤連續兩日跌破 MA5，動能已失，請依紀律執行賣出。
